n_dims,n_cubes,class,operation,time
5,100,CanonicalHyperCubeSet,contained_in,0.006660400074906647
5,100,CanonicalHyperCubeSet,contained_in,0.006637799902819097
5,100,CanonicalHyperCubeSet,contained_in,0.006864900002256036
5,100,CanonicalHyperCubeSet,contained_in,0.006759800016880035
5,100,Z3ProductSet,creation,0.07051640003919601
5,100,Z3ProductSet,membership_test,0.009344799909740686
5,100,Z3ProductSet,membership_test,0.008589499979279935
5,100,Z3ProductSet,add_cube,0.0007235999219119549
5,100,Z3ProductSet,add_hole,0.0007298999698832631
5,100,Z3ProductSet,contained_in,0.008707699947990477
5,100,Z3ProductSet,contained_in,0.008819499984383583
5,100,Z3ProductSet,contained_in,0.015883799991570413
5,100,Z3ProductSet,contained_in,0.009279599995352328
5,102,CanonicalHyperCubeSet,creation,0.1859923000447452
5,102,CanonicalHyperCubeSet,membership_test,7.589999586343765e-05
5,102,CanonicalHyperCubeSet,membership_test,6.2700011767447e-05
5,102,CanonicalHyperCubeSet,add_cube,0.0030580000020563602
5,102,CanonicalHyperCubeSet,add_hole,0.002866900060325861
5,102,CanonicalHyperCubeSet,contained_in,0.0065351000521332026
5,102,CanonicalHyperCubeSet,contained_in,0.0066102000419050455
5,102,CanonicalHyperCubeSet,contained_in,0.0068462000926956534
5,102,CanonicalHyperCubeSet,contained_in,0.006747199920937419
5,102,Z3ProductSet,creation,0.07088020001538098
5,102,Z3ProductSet,membership_test,0.009422300034202635
5,102,Z3ProductSet,membership_test,0.008671600022353232
5,102,Z3ProductSet,add_cube,0.0007299999706447124
5,102,Z3ProductSet,add_hole,0.0007342000026255846
5,102,Z3ProductSet,contained_in,0.008648699964396656
5,102,Z3ProductSet,contained_in,0.009023700025863945
5,102,Z3ProductSet,contained_in,0.0161155000096187
5,102,Z3ProductSet,contained_in,0.00873270002193749
5,104,CanonicalHyperCubeSet,creation,0.18958739994559437
5,104,CanonicalHyperCubeSet,membership_test,7.700000423938036e-05
5,104,CanonicalHyperCubeSet,membership_test,6.679992657154799e-05
5,104,CanonicalHyperCubeSet,add_cube,0.0033137999707832932
5,104,CanonicalHyperCubeSet,add_hole,0.0033776999916881323
5,104,CanonicalHyperCubeSet,contained_in,0.0071443000342696905
5,104,CanonicalHyperCubeSet,contained_in,0.0071495999582111835
5,104,CanonicalHyperCubeSet,contained_in,0.007374399923719466
5,104,CanonicalHyperCubeSet,contained_in,0.007222200045362115
5,104,Z3ProductSet,creation,0.07460289995651692
5,104,Z3ProductSet,membership_test,0.009243600070476532
5,104,Z3ProductSet,membership_test,0.00832390005234629
5,104,Z3ProductSet,add_cube,0.0007037000032141805
5,104,Z3ProductSet,add_hole,0.0007066000252962112
5,104,Z3ProductSet,contained_in,0.00856530002783984
5,104,Z3ProductSet,contained_in,0.008759699994698167
5,104,Z3ProductSet,contained_in,0.015986899961717427
5,104,Z3ProductSet,contained_in,0.008699400001205504
5,106,CanonicalHyperCubeSet,creation,0.20145049993880093
5,106,CanonicalHyperCubeSet,membership_test,7.990002632141113e-05
5,106,CanonicalHyperCubeSet,membership_test,7.049995474517345e-05
5,106,CanonicalHyperCubeSet,add_cube,0.00347140000667423
5,106,CanonicalHyperCubeSet,add_hole,0.011182299931533635
5,106,CanonicalHyperCubeSet,contained_in,0.007345600053668022
5,106,CanonicalHyperCubeSet,contained_in,0.006872200057841837
5,106,CanonicalHyperCubeSet,contained_in,0.0071604999247938395
5,106,CanonicalHyperCubeSet,contained_in,0.0072336000157520175
5,106,Z3ProductSet,creation,0.07619510008953512
5,106,Z3ProductSet,membership_test,0.009725700016133487
5,106,Z3ProductSet,membership_test,0.00884059991221875
5,106,Z3ProductSet,add_cube,0.0007009999826550484
5,106,Z3ProductSet,add_hole,0.000708000035956502
5,106,Z3ProductSet,contained_in,0.00847759994212538
5,106,Z3ProductSet,contained_in,0.008816900081001222
5,106,Z3ProductSet,contained_in,0.0161968000466004
5,106,Z3ProductSet,contained_in,0.00967489997856319
5,108,CanonicalHyperCubeSet,creation,0.20602620008867234
5,108,CanonicalHyperCubeSet,membership_test,8.190004155039787e-05
5,108,CanonicalHyperCubeSet,membership_test,7.179996464401484e-05
5,108,CanonicalHyperCubeSet,add_cube,0.0033005999866873026
5,108,CanonicalHyperCubeSet,add_hole,0.003529599984176457
5,108,CanonicalHyperCubeSet,contained_in,0.007729599950835109
5,108,CanonicalHyperCubeSet,contained_in,0.007595099974423647
5,108,CanonicalHyperCubeSet,contained_in,0.007894300040788949
5,108,CanonicalHyperCubeSet,contained_in,0.007711999933235347
5,108,Z3ProductSet,creation,0.08018539997283369
5,108,Z3ProductSet,membership_test,0.010244600009173155
5,108,Z3ProductSet,membership_test,0.008820899995043874
5,108,Z3ProductSet,add_cube,0.0008097001118585467
5,108,Z3ProductSet,add_hole,0.0007473999867215753
5,108,Z3ProductSet,contained_in,0.008773799985647202
5,108,Z3ProductSet,contained_in,0.0091283000074327
5,108,Z3ProductSet,contained_in,0.015944499988108873
5,108,Z3ProductSet,contained_in,0.00899909995496273
5,110,CanonicalHyperCubeSet,creation,0.21339869999792427
5,110,CanonicalHyperCubeSet,membership_test,8.460006210952997e-05
5,110,CanonicalHyperCubeSet,membership_test,7.329997606575489e-05
5,110,CanonicalHyperCubeSet,add_cube,0.003550899913534522
5,110,CanonicalHyperCubeSet,add_hole,0.014131300034932792
5,110,CanonicalHyperCubeSet,contained_in,0.007667000056244433
5,110,CanonicalHyperCubeSet,contained_in,0.007900999975390732
5,110,CanonicalHyperCubeSet,contained_in,0.008146099979057908
5,110,CanonicalHyperCubeSet,contained_in,0.007891500019468367
5,110,Z3ProductSet,creation,0.07757279998622835
5,110,Z3ProductSet,membership_test,0.00940639991313219
5,110,Z3ProductSet,membership_test,0.009340399992652237
5,110,Z3ProductSet,add_cube,0.0007069000275805593
5,110,Z3ProductSet,add_hole,0.0007003000937402248
5,110,Z3ProductSet,contained_in,0.008727199980057776
5,110,Z3ProductSet,contained_in,0.008862599963322282
5,110,Z3ProductSet,contained_in,0.016056900029070675
5,110,Z3ProductSet,contained_in,0.009135200059972703
5,112,CanonicalHyperCubeSet,creation,0.22380460007116199
5,112,CanonicalHyperCubeSet,membership_test,8.660007733851671e-05
5,112,CanonicalHyperCubeSet,membership_test,7.520010694861412e-05
5,112,CanonicalHyperCubeSet,add_cube,0.0034949000691995025
5,112,CanonicalHyperCubeSet,add_hole,0.0037532999413087964
5,112,CanonicalHyperCubeSet,contained_in,0.008479000069200993
5,112,CanonicalHyperCubeSet,contained_in,0.008502999902702868
5,112,CanonicalHyperCubeSet,contained_in,0.008412100025452673
5,112,CanonicalHyperCubeSet,contained_in,0.008432799950242043
5,112,Z3ProductSet,creation,0.0821378999389708
5,112,Z3ProductSet,membership_test,0.011237700004130602
5,112,Z3ProductSet,membership_test,0.01037130004260689
5,112,Z3ProductSet,add_cube,0.0008232999825850129
5,112,Z3ProductSet,add_hole,0.0007876999443396926
5,112,Z3ProductSet,contained_in,0.00976509996689856
5,112,Z3ProductSet,contained_in,0.009543400024995208
5,112,Z3ProductSet,contained_in,0.017256000079214573
5,112,Z3ProductSet,contained_in,0.009519300074316561
5,114,CanonicalHyperCubeSet,creation,0.25089590006973594
5,114,CanonicalHyperCubeSet,membership_test,8.9899986051023e-05
5,114,CanonicalHyperCubeSet,membership_test,7.90000194683671e-05
5,114,CanonicalHyperCubeSet,add_cube,0.0035315999994054437
5,114,CanonicalHyperCubeSet,add_hole,0.0037699000677093863
5,114,CanonicalHyperCubeSet,contained_in,0.008647399954497814
5,114,CanonicalHyperCubeSet,contained_in,0.008624000009149313
5,114,CanonicalHyperCubeSet,contained_in,0.008845299948006868
5,114,CanonicalHyperCubeSet,contained_in,0.008509499952197075
5,114,Z3ProductSet,creation,0.0839335999917239
5,114,Z3ProductSet,membership_test,0.00992069998756051
5,114,Z3ProductSet,membership_test,0.008953399956226349
5,114,Z3ProductSet,add_cube,0.0007381000323221087
5,114,Z3ProductSet,add_hole,0.0007428000681102276
5,114,Z3ProductSet,contained_in,0.009057899937033653
5,114,Z3ProductSet,contained_in,0.008958499995060265
5,114,Z3ProductSet,contained_in,0.01713299995753914
5,114,Z3ProductSet,contained_in,0.009344400023110211
5,116,CanonicalHyperCubeSet,creation,0.23815039999317378
5,116,CanonicalHyperCubeSet,membership_test,8.489994797855616e-05
5,116,CanonicalHyperCubeSet,membership_test,7.539999205619097e-05
5,116,CanonicalHyperCubeSet,add_cube,0.003633200074546039
5,116,CanonicalHyperCubeSet,add_hole,0.0038385000079870224
5,116,CanonicalHyperCubeSet,contained_in,0.008927999995648861
5,116,CanonicalHyperCubeSet,contained_in,0.008750300039537251
5,116,CanonicalHyperCubeSet,contained_in,0.009025100036524236
5,116,CanonicalHyperCubeSet,contained_in,0.008707599947229028
5,116,Z3ProductSet,creation,0.08367840002756566
5,116,Z3ProductSet,membership_test,0.009844499989412725
5,116,Z3ProductSet,membership_test,0.00959200004581362
5,116,Z3ProductSet,add_cube,0.0007486999966204166
5,116,Z3ProductSet,add_hole,0.0007392000406980515
5,116,Z3ProductSet,contained_in,0.009082499891519547
5,116,Z3ProductSet,contained_in,0.009048799984157085
5,116,Z3ProductSet,contained_in,0.017393900081515312
5,116,Z3ProductSet,contained_in,0.00951050000730902
5,118,CanonicalHyperCubeSet,creation,0.24806289991829544
5,118,CanonicalHyperCubeSet,membership_test,8.719996549189091e-05
5,118,CanonicalHyperCubeSet,membership_test,7.760000880807638e-05
5,118,CanonicalHyperCubeSet,add_cube,0.0038433000445365906
5,118,CanonicalHyperCubeSet,add_hole,0.0039000000106170774
5,118,CanonicalHyperCubeSet,contained_in,0.009042299934662879
5,118,CanonicalHyperCubeSet,contained_in,0.009271300048567355
5,118,CanonicalHyperCubeSet,contained_in,0.009676300105638802
5,118,CanonicalHyperCubeSet,contained_in,0.009764600079506636
5,118,Z3ProductSet,creation,0.09180609998293221
5,118,Z3ProductSet,membership_test,0.010426699998788536
5,118,Z3ProductSet,membership_test,0.00978459999896586
5,118,Z3ProductSet,add_cube,0.0007715000538155437
5,118,Z3ProductSet,add_hole,0.0008051999611780047
5,118,Z3ProductSet,contained_in,0.009783399989828467
5,118,Z3ProductSet,contained_in,0.010001399903558195
5,118,Z3ProductSet,contained_in,0.01899699994828552
5,118,Z3ProductSet,contained_in,0.010858100024051964
5,120,CanonicalHyperCubeSet,creation,0.31829039996955544
5,120,CanonicalHyperCubeSet,membership_test,9.42000187933445e-05
5,120,CanonicalHyperCubeSet,membership_test,8.17000400274992e-05
5,120,CanonicalHyperCubeSet,add_cube,0.0041884999955073
5,120,CanonicalHyperCubeSet,add_hole,0.004184299963526428
5,120,CanonicalHyperCubeSet,contained_in,0.010116000077687204
5,120,CanonicalHyperCubeSet,contained_in,0.010449700057506561
5,120,CanonicalHyperCubeSet,contained_in,0.01020809996407479
5,120,CanonicalHyperCubeSet,contained_in,0.009794199955649674
5,120,Z3ProductSet,creation,0.08853179996367544
5,120,Z3ProductSet,membership_test,0.010143399937078357
5,120,Z3ProductSet,membership_test,0.009257199941202998
5,120,Z3ProductSet,add_cube,0.0007607999723404646
5,120,Z3ProductSet,add_hole,0.0007661000126972795
5,120,Z3ProductSet,contained_in,0.009621000033803284
5,120,Z3ProductSet,contained_in,0.009553799987770617
5,120,Z3ProductSet,contained_in,0.019006599904969335
5,120,Z3ProductSet,contained_in,0.011183100054040551
5,122,CanonicalHyperCubeSet,creation,0.2793410000158474
5,122,CanonicalHyperCubeSet,membership_test,8.749996777623892e-05
5,122,CanonicalHyperCubeSet,membership_test,7.90000194683671e-05
5,122,CanonicalHyperCubeSet,add_cube,0.003965100040659308
5,122,CanonicalHyperCubeSet,add_hole,0.003671900019980967
5,122,CanonicalHyperCubeSet,contained_in,0.010395899997092783
5,122,CanonicalHyperCubeSet,contained_in,0.010290200007148087
5,122,CanonicalHyperCubeSet,contained_in,0.009739900007843971
5,122,CanonicalHyperCubeSet,contained_in,0.009455699939280748
5,122,Z3ProductSet,creation,0.08753659995272756
5,122,Z3ProductSet,membership_test,0.009997200104407966
5,122,Z3ProductSet,membership_test,0.009136599954217672
5,122,Z3ProductSet,add_cube,0.0007689000340178609
5,122,Z3ProductSet,add_hole,0.0007540000369772315
5,122,Z3ProductSet,contained_in,0.009214699966832995
5,122,Z3ProductSet,contained_in,0.009423699928447604
5,122,Z3ProductSet,contained_in,0.01787990005686879
5,122,Z3ProductSet,contained_in,0.009677499998360872
5,124,CanonicalHyperCubeSet,creation,0.2844363000476733
5,124,CanonicalHyperCubeSet,membership_test,9.039998985826969e-05
5,124,CanonicalHyperCubeSet,membership_test,7.98999099060893e-05
5,124,CanonicalHyperCubeSet,add_cube,0.004022700013592839
5,124,CanonicalHyperCubeSet,add_hole,0.004076099954545498
5,124,CanonicalHyperCubeSet,contained_in,0.009832500014454126
5,124,CanonicalHyperCubeSet,contained_in,0.009927600040100515
5,124,CanonicalHyperCubeSet,contained_in,0.010283999959938228
5,124,CanonicalHyperCubeSet,contained_in,0.010108600021339953
5,124,Z3ProductSet,creation,0.09351789997890592
5,124,Z3ProductSet,membership_test,0.01019039994571358
5,124,Z3ProductSet,membership_test,0.009068100014701486
5,124,Z3ProductSet,add_cube,0.0007244000444188714
5,124,Z3ProductSet,add_hole,0.0007590999593958259
5,124,Z3ProductSet,contained_in,0.009570399997755885
5,124,Z3ProductSet,contained_in,0.009438399923965335
5,124,Z3ProductSet,contained_in,0.018110500066541135
5,124,Z3ProductSet,contained_in,0.00918780011124909
5,126,CanonicalHyperCubeSet,creation,0.2825650000013411
5,126,CanonicalHyperCubeSet,membership_test,9.019998833537102e-05
5,126,CanonicalHyperCubeSet,membership_test,8.140003774315119e-05
5,126,CanonicalHyperCubeSet,add_cube,0.004056999925523996
5,126,CanonicalHyperCubeSet,add_hole,0.0040602999506518245
5,126,CanonicalHyperCubeSet,contained_in,0.01023050001822412
5,126,CanonicalHyperCubeSet,contained_in,0.010275399894453585
5,126,CanonicalHyperCubeSet,contained_in,0.010375400073826313
5,126,CanonicalHyperCubeSet,contained_in,0.010149199981242418
5,126,Z3ProductSet,creation,0.09232360008172691
5,126,Z3ProductSet,membership_test,0.010124700027517974
5,126,Z3ProductSet,membership_test,0.009154099971055984
5,126,Z3ProductSet,add_cube,0.0007388999219983816
5,126,Z3ProductSet,add_hole,0.0007445999654009938
5,126,Z3ProductSet,contained_in,0.009274299954995513
5,126,Z3ProductSet,contained_in,0.009497400023974478
5,126,Z3ProductSet,contained_in,0.018188899965025485
5,126,Z3ProductSet,contained_in,0.009836900047957897
5,128,CanonicalHyperCubeSet,creation,0.2869433000450954
5,128,CanonicalHyperCubeSet,membership_test,9.700004011392593e-05
5,128,CanonicalHyperCubeSet,membership_test,7.589999586343765e-05
5,128,CanonicalHyperCubeSet,add_cube,0.004027400049380958
5,128,CanonicalHyperCubeSet,add_hole,0.003993400023318827
5,128,CanonicalHyperCubeSet,contained_in,0.010369000025093555
5,128,CanonicalHyperCubeSet,contained_in,0.01057549996767193
5,128,CanonicalHyperCubeSet,contained_in,0.010674299905076623
5,128,CanonicalHyperCubeSet,contained_in,0.01050760003272444
5,128,Z3ProductSet,creation,0.09419160010293126
5,128,Z3ProductSet,membership_test,0.011036199983209372
5,128,Z3ProductSet,membership_test,0.009236200014129281
5,128,Z3ProductSet,add_cube,0.0007513000164180994
5,128,Z3ProductSet,add_hole,0.0007449999684467912
5,128,Z3ProductSet,contained_in,0.009330100030638278
5,128,Z3ProductSet,contained_in,0.009586800006218255
5,128,Z3ProductSet,contained_in,0.018426500027999282
5,128,Z3ProductSet,contained_in,0.009438900044187903
5,130,CanonicalHyperCubeSet,creation,0.29643520002719015
5,130,CanonicalHyperCubeSet,membership_test,9.400001727044582e-05
5,130,CanonicalHyperCubeSet,membership_test,8.239992894232273e-05
5,130,CanonicalHyperCubeSet,add_cube,0.004283200018107891
5,130,CanonicalHyperCubeSet,add_hole,0.0046820000279694796
5,130,CanonicalHyperCubeSet,contained_in,0.011336700059473515
5,130,CanonicalHyperCubeSet,contained_in,0.011188199976459146
5,130,CanonicalHyperCubeSet,contained_in,0.010619399952702224
5,130,CanonicalHyperCubeSet,contained_in,0.010119899990968406
5,130,Z3ProductSet,creation,0.0951700999867171
5,130,Z3ProductSet,membership_test,0.010151199996471405
5,130,Z3ProductSet,membership_test,0.009166500065475702
5,130,Z3ProductSet,add_cube,0.0007407000521197915
5,130,Z3ProductSet,add_hole,0.0007431999547407031
5,130,Z3ProductSet,contained_in,0.009413599967956543
5,130,Z3ProductSet,contained_in,0.009483500034548342
5,130,Z3ProductSet,contained_in,0.018507399945519865
5,130,Z3ProductSet,contained_in,0.009483100031502545
5,132,CanonicalHyperCubeSet,creation,0.3124794999603182
5,132,CanonicalHyperCubeSet,membership_test,9.870005305856466e-05
5,132,CanonicalHyperCubeSet,membership_test,8.60999571159482e-05
5,132,CanonicalHyperCubeSet,add_cube,0.016748499940149486
5,132,CanonicalHyperCubeSet,add_hole,0.004198299953714013
5,132,CanonicalHyperCubeSet,contained_in,0.011198199936188757
5,132,CanonicalHyperCubeSet,contained_in,0.011360100004822016
5,132,CanonicalHyperCubeSet,contained_in,0.011801699991337955
5,132,CanonicalHyperCubeSet,contained_in,0.011388299986720085
5,132,Z3ProductSet,creation,0.1008420999860391
5,132,Z3ProductSet,membership_test,0.010490500018931925
5,132,Z3ProductSet,membership_test,0.009656600072048604
5,132,Z3ProductSet,add_cube,0.0007495000027120113
5,132,Z3ProductSet,add_hole,0.0007322999881580472
5,132,Z3ProductSet,contained_in,0.01053410000167787
5,132,Z3ProductSet,contained_in,0.009995999978855252
5,132,Z3ProductSet,contained_in,0.019287699949927628
5,132,Z3ProductSet,contained_in,0.00960079999640584
5,134,CanonicalHyperCubeSet,creation,0.3315186999971047
5,134,CanonicalHyperCubeSet,membership_test,9.200000204145908e-05
5,134,CanonicalHyperCubeSet,membership_test,8.390005677938461e-05
5,134,CanonicalHyperCubeSet,add_cube,0.004096899996511638
5,134,CanonicalHyperCubeSet,add_hole,0.004362999927252531
5,134,CanonicalHyperCubeSet,contained_in,0.01129140006378293
5,134,CanonicalHyperCubeSet,contained_in,0.011038399999961257
5,134,CanonicalHyperCubeSet,contained_in,0.010767200030386448
5,134,CanonicalHyperCubeSet,contained_in,0.011009000008925796
5,134,Z3ProductSet,creation,0.09653079998679459
5,134,Z3ProductSet,membership_test,0.010158299934118986
5,134,Z3ProductSet,membership_test,0.009277399978600442
5,134,Z3ProductSet,add_cube,0.0007323999889194965
5,134,Z3ProductSet,add_hole,0.0007431000703945756
5,134,Z3ProductSet,contained_in,0.009397299960255623
5,134,Z3ProductSet,contained_in,0.009497500024735928
5,134,Z3ProductSet,contained_in,0.01877920003607869
5,134,Z3ProductSet,contained_in,0.010260800016112626
5,136,CanonicalHyperCubeSet,creation,0.3266685000853613
5,136,CanonicalHyperCubeSet,membership_test,9.720004163682461e-05
5,136,CanonicalHyperCubeSet,membership_test,8.519995026290417e-05
5,136,CanonicalHyperCubeSet,add_cube,0.00438850000500679
5,136,CanonicalHyperCubeSet,add_hole,0.004314599907957017
5,136,CanonicalHyperCubeSet,contained_in,0.011626800056546926
5,136,CanonicalHyperCubeSet,contained_in,0.011553999967873096
5,136,CanonicalHyperCubeSet,contained_in,0.011940600001253188
5,136,CanonicalHyperCubeSet,contained_in,0.011582299950532615
5,136,Z3ProductSet,creation,0.11280769994482398
5,136,Z3ProductSet,membership_test,0.010413100011646748
5,136,Z3ProductSet,membership_test,0.009378799935802817
5,136,Z3ProductSet,add_cube,0.0007441999623551965
5,136,Z3ProductSet,add_hole,0.0007436999585479498
5,136,Z3ProductSet,contained_in,0.00958170008379966
5,136,Z3ProductSet,contained_in,0.009709600009955466
5,136,Z3ProductSet,contained_in,0.019052700023166835
5,136,Z3ProductSet,contained_in,0.009531799936667085
5,138,CanonicalHyperCubeSet,creation,0.3464224000927061
5,138,CanonicalHyperCubeSet,membership_test,9.710004087537527e-05
5,138,CanonicalHyperCubeSet,membership_test,8.699996396899223e-05
5,138,CanonicalHyperCubeSet,add_cube,0.0043929999228566885
5,138,CanonicalHyperCubeSet,add_hole,0.004385099979117513
5,138,CanonicalHyperCubeSet,contained_in,0.011752399965189397
5,138,CanonicalHyperCubeSet,contained_in,0.011709699989296496
5,138,CanonicalHyperCubeSet,contained_in,0.012047299998812377
5,138,CanonicalHyperCubeSet,contained_in,0.011883900035172701
5,138,Z3ProductSet,creation,0.09980840003117919
5,138,Z3ProductSet,membership_test,0.010247900034300983
5,138,Z3ProductSet,membership_test,0.009312300011515617
5,138,Z3ProductSet,add_cube,0.0007091999286785722
5,138,Z3ProductSet,add_hole,0.0007041000062599778
5,138,Z3ProductSet,contained_in,0.00907609995920211
5,138,Z3ProductSet,contained_in,0.009244499960914254
5,138,Z3ProductSet,contained_in,0.019359400030225515
5,138,Z3ProductSet,contained_in,0.01019479997921735
5,140,CanonicalHyperCubeSet,creation,0.3603084000060335
5,140,CanonicalHyperCubeSet,membership_test,9.749992750585079e-05
5,140,CanonicalHyperCubeSet,membership_test,8.569995407015085e-05
5,140,CanonicalHyperCubeSet,add_cube,0.004385799984447658
5,140,CanonicalHyperCubeSet,add_hole,0.004470200045034289
5,140,CanonicalHyperCubeSet,contained_in,0.012355299899354577
5,140,CanonicalHyperCubeSet,contained_in,0.012666800059378147
5,140,CanonicalHyperCubeSet,contained_in,0.01277760008815676
5,140,CanonicalHyperCubeSet,contained_in,0.012515999958850443
5,140,Z3ProductSet,creation,0.10242689994629472
5,140,Z3ProductSet,membership_test,0.011352599947713315
5,140,Z3ProductSet,membership_test,0.010352400015108287
5,140,Z3ProductSet,add_cube,0.0007410000544041395
5,140,Z3ProductSet,add_hole,0.0007167999865487218
5,140,Z3ProductSet,contained_in,0.010030499892309308
5,140,Z3ProductSet,contained_in,0.012809599982574582
5,140,Z3ProductSet,contained_in,0.01995600003283471
5,140,Z3ProductSet,contained_in,0.010197399999015033
5,142,CanonicalHyperCubeSet,creation,0.36534069990739226
5,142,CanonicalHyperCubeSet,membership_test,0.00010329997166991234
5,142,CanonicalHyperCubeSet,membership_test,8.659996092319489e-05
5,142,CanonicalHyperCubeSet,add_cube,0.004425800056196749
5,142,CanonicalHyperCubeSet,add_hole,0.004556800005957484
5,142,CanonicalHyperCubeSet,contained_in,0.0123433000408113
5,142,CanonicalHyperCubeSet,contained_in,0.012804299942217767
5,142,CanonicalHyperCubeSet,contained_in,0.013066799961961806
5,142,CanonicalHyperCubeSet,contained_in,0.012659700005315244
5,142,Z3ProductSet,creation,0.10356349998619407
5,142,Z3ProductSet,membership_test,0.010616800049319863
5,142,Z3ProductSet,membership_test,0.009500600048340857
5,142,Z3ProductSet,add_cube,0.0007564999395981431
5,142,Z3ProductSet,add_hole,0.000731400097720325
5,142,Z3ProductSet,contained_in,0.00993850000668317
5,142,Z3ProductSet,contained_in,0.009324199985712767
5,142,Z3ProductSet,contained_in,0.019298900035209954
5,142,Z3ProductSet,contained_in,0.009894099901430309
5,144,CanonicalHyperCubeSet,creation,0.3719404999865219
5,144,CanonicalHyperCubeSet,membership_test,0.00010369997471570969
5,144,CanonicalHyperCubeSet,membership_test,8.819997310638428e-05
5,144,CanonicalHyperCubeSet,add_cube,0.004592700046487153
5,144,CanonicalHyperCubeSet,add_hole,0.004558399901725352
5,144,CanonicalHyperCubeSet,contained_in,0.01304700004402548
5,144,CanonicalHyperCubeSet,contained_in,0.01306159992236644
5,144,CanonicalHyperCubeSet,contained_in,0.013186800060793757
5,144,CanonicalHyperCubeSet,contained_in,0.012943699955940247
5,144,Z3ProductSet,creation,0.10257640003692359
5,144,Z3ProductSet,membership_test,0.010361799970269203
5,144,Z3ProductSet,membership_test,0.009457299951463938
5,144,Z3ProductSet,add_cube,0.0007232000352814794
5,144,Z3ProductSet,add_hole,0.0008131000213325024
5,144,Z3ProductSet,contained_in,0.009531900053843856
5,144,Z3ProductSet,contained_in,0.009853900060988963
5,144,Z3ProductSet,contained_in,0.01969490002375096
5,144,Z3ProductSet,contained_in,0.009588600019924343
5,146,CanonicalHyperCubeSet,creation,0.38711479993071407
5,146,CanonicalHyperCubeSet,membership_test,0.00010900001507252455
5,146,CanonicalHyperCubeSet,membership_test,9.510002564638853e-05
5,146,CanonicalHyperCubeSet,add_cube,0.0046944000059738755
5,146,CanonicalHyperCubeSet,add_hole,0.0047550000017508864
5,146,CanonicalHyperCubeSet,contained_in,0.013341999961994588
5,146,CanonicalHyperCubeSet,contained_in,0.013241500011645257
5,146,CanonicalHyperCubeSet,contained_in,0.013413699925877154
5,146,CanonicalHyperCubeSet,contained_in,0.013323200051672757
5,146,Z3ProductSet,creation,0.10659729992039502
5,146,Z3ProductSet,membership_test,0.0105103999376297
5,146,Z3ProductSet,membership_test,0.00950279994867742
5,146,Z3ProductSet,add_cube,0.0007360000163316727
5,146,Z3ProductSet,add_hole,0.0007458999752998352
5,146,Z3ProductSet,contained_in,0.009806200047023594
5,146,Z3ProductSet,contained_in,0.009793099947273731
5,146,Z3ProductSet,contained_in,0.019880799925886095
5,146,Z3ProductSet,contained_in,0.009818800026550889
5,148,CanonicalHyperCubeSet,creation,0.38516209996305406
5,148,CanonicalHyperCubeSet,membership_test,9.50000248849392e-05
5,148,CanonicalHyperCubeSet,membership_test,8.36000544950366e-05
5,148,CanonicalHyperCubeSet,add_cube,0.00440029997844249
5,148,CanonicalHyperCubeSet,add_hole,0.004723599995486438
5,148,CanonicalHyperCubeSet,contained_in,0.013408800004981458
5,148,CanonicalHyperCubeSet,contained_in,0.01337579998653382
5,148,CanonicalHyperCubeSet,contained_in,0.01390050002373755
5,148,CanonicalHyperCubeSet,contained_in,0.013682199991308153
5,148,Z3ProductSet,creation,0.1067316000116989
5,148,Z3ProductSet,membership_test,0.010641599888913333
5,148,Z3ProductSet,membership_test,0.009573000017553568
5,148,Z3ProductSet,add_cube,0.0007345000049099326
5,148,Z3ProductSet,add_hole,0.0007825000211596489
5,148,Z3ProductSet,contained_in,0.009758700034581125
5,148,Z3ProductSet,contained_in,0.009888300090096891
5,148,Z3ProductSet,contained_in,0.02148579992353916
5,148,Z3ProductSet,contained_in,0.011711600003764033
5,150,CanonicalHyperCubeSet,creation,0.3940148000838235
5,150,CanonicalHyperCubeSet,membership_test,0.00010240008123219013
5,150,CanonicalHyperCubeSet,membership_test,9.570003021508455e-05
5,150,CanonicalHyperCubeSet,add_cube,0.004772700020112097
5,150,CanonicalHyperCubeSet,add_hole,0.004841699963435531
5,150,CanonicalHyperCubeSet,contained_in,0.013643400045111775
5,150,CanonicalHyperCubeSet,contained_in,0.013699700008146465
5,150,CanonicalHyperCubeSet,contained_in,0.014128599897958338
5,150,CanonicalHyperCubeSet,contained_in,0.01387959998100996
5,150,Z3ProductSet,creation,0.10924990009516478
5,150,Z3ProductSet,membership_test,0.010752900037914515
5,150,Z3ProductSet,membership_test,0.009071400039829314
5,150,Z3ProductSet,add_cube,0.0007059999043121934
5,150,Z3ProductSet,add_hole,0.0007345000049099326
5,150,Z3ProductSet,contained_in,0.009386799996718764
5,150,Z3ProductSet,contained_in,0.00968969997484237
5,150,Z3ProductSet,contained_in,0.01999439997598529
5,150,Z3ProductSet,contained_in,0.009701200062409043
10,2,CanonicalHyperCubeSet,creation,0.0016108000418171287
10,2,CanonicalHyperCubeSet,membership_test,4.740001168102026e-05
10,2,CanonicalHyperCubeSet,membership_test,4.120008088648319e-05
10,2,CanonicalHyperCubeSet,add_cube,0.00034190004225820303
10,2,CanonicalHyperCubeSet,add_hole,0.0005789999850094318
10,2,CanonicalHyperCubeSet,contained_in,4.840001929551363e-05
10,2,CanonicalHyperCubeSet,contained_in,4.2899977415800095e-05
10,2,CanonicalHyperCubeSet,contained_in,8.099991828203201e-05
