n_dims,n_cubes,class,operation,time
10,9,CanonicalHyperCubeSet,add_cube,0.0009057000279426575
10,9,CanonicalHyperCubeSet,add_hole,0.001180300023406744
10,9,CanonicalHyperCubeSet,contained_in,0.00037700007669627666
10,9,CanonicalHyperCubeSet,contained_in,0.000368200009688735
10,9,CanonicalHyperCubeSet,contained_in,0.0004167999140918255
10,9,CanonicalHyperCubeSet,contained_in,0.00041630002669990063
10,9,Z3ProductSet,creation,0.013310299953445792
10,9,Z3ProductSet,membership_test,0.008252300089225173
10,9,Z3ProductSet,membership_test,0.007638700073584914
10,9,Z3ProductSet,add_cube,0.0014280998148024082
10,9,Z3ProductSet,add_hole,0.0015091001987457275
10,9,Z3ProductSet,contained_in,0.007397500099614263
10,9,Z3ProductSet,contained_in,0.008222900098189712
10,9,Z3ProductSet,contained_in,0.0093730001244694
10,9,Z3ProductSet,contained_in,0.007024400169029832
10,12,CanonicalHyperCubeSet,creation,0.007167699979618192
10,12,CanonicalHyperCubeSet,membership_test,5.7300087064504623e-05
10,12,CanonicalHyperCubeSet,membership_test,1.5099998563528061e-05
10,12,CanonicalHyperCubeSet,add_cube,0.0010903999209403992
10,12,CanonicalHyperCubeSet,add_hole,0.0015132001135498285
10,12,CanonicalHyperCubeSet,contained_in,0.0005210998933762312
10,12,CanonicalHyperCubeSet,contained_in,0.0005123999435454607
10,12,CanonicalHyperCubeSet,contained_in,0.0005626000929623842
10,12,CanonicalHyperCubeSet,contained_in,0.0005482998676598072
10,12,Z3ProductSet,creation,0.017013699980452657
10,12,Z3ProductSet,membership_test,0.00829989998601377
10,12,Z3ProductSet,membership_test,0.007500099949538708
10,12,Z3ProductSet,add_cube,0.0014106999151408672
10,12,Z3ProductSet,add_hole,0.0014501998666673899
10,12,Z3ProductSet,contained_in,0.007410299964249134
10,12,Z3ProductSet,contained_in,0.008053200086578727
10,12,Z3ProductSet,contained_in,0.009796000085771084
10,12,Z3ProductSet,contained_in,0.007895000046119094
10,15,CanonicalHyperCubeSet,creation,0.011028299806639552
10,15,CanonicalHyperCubeSet,membership_test,5.879998207092285e-05
10,15,CanonicalHyperCubeSet,membership_test,1.859990879893303e-05
10,15,CanonicalHyperCubeSet,add_cube,0.0013598001096397638
10,15,CanonicalHyperCubeSet,add_hole,0.0018415001686662436
10,15,CanonicalHyperCubeSet,contained_in,0.0007100999355316162
10,15,CanonicalHyperCubeSet,contained_in,0.0006861998699605465
10,15,CanonicalHyperCubeSet,contained_in,0.0007449002005159855
10,15,CanonicalHyperCubeSet,contained_in,0.0007196997758001089
10,15,Z3ProductSet,creation,0.02165500004775822
10,15,Z3ProductSet,membership_test,0.008734300034120679
10,15,Z3ProductSet,membership_test,0.007791399955749512
10,15,Z3ProductSet,add_cube,0.0014714000280946493
10,15,Z3ProductSet,add_hole,0.0014196999836713076
10,15,Z3ProductSet,contained_in,0.007642399985343218
10,15,Z3ProductSet,contained_in,0.00828329985961318
10,15,Z3ProductSet,contained_in,0.009978400077670813
10,15,Z3ProductSet,contained_in,0.007350800093263388
10,18,CanonicalHyperCubeSet,creation,0.014620000030845404
10,18,CanonicalHyperCubeSet,membership_test,6.120000034570694e-05
10,18,CanonicalHyperCubeSet,membership_test,2.1399930119514465e-05
10,18,CanonicalHyperCubeSet,add_cube,0.0015830998308956623
10,18,CanonicalHyperCubeSet,add_hole,0.001843299949541688
10,18,CanonicalHyperCubeSet,contained_in,0.0008326999377459288
10,18,CanonicalHyperCubeSet,contained_in,0.0008181000594049692
10,18,CanonicalHyperCubeSet,contained_in,0.0008813999593257904
10,18,CanonicalHyperCubeSet,contained_in,0.0008553999941796064
10,18,Z3ProductSet,creation,0.03521470003761351
10,18,Z3ProductSet,membership_test,0.00858419993892312
10,18,Z3ProductSet,membership_test,0.007751900004222989
10,18,Z3ProductSet,add_cube,0.0013751001097261906
10,18,Z3ProductSet,add_hole,0.0014062998816370964
10,18,Z3ProductSet,contained_in,0.00764660001732409
10,18,Z3ProductSet,contained_in,0.008266600081697106
10,18,Z3ProductSet,contained_in,0.010928899981081486
10,18,Z3ProductSet,contained_in,0.008252100087702274
10,21,CanonicalHyperCubeSet,creation,0.02084139990620315
10,21,CanonicalHyperCubeSet,membership_test,6.560003384947777e-05
10,21,CanonicalHyperCubeSet,membership_test,2.550007775425911e-05
10,21,CanonicalHyperCubeSet,add_cube,0.0019213000778108835
10,21,CanonicalHyperCubeSet,add_hole,0.002184899989515543
10,21,CanonicalHyperCubeSet,contained_in,0.0010611999314278364
10,21,CanonicalHyperCubeSet,contained_in,0.0010297000408172607
10,21,CanonicalHyperCubeSet,contained_in,0.0010971000883728266
10,21,CanonicalHyperCubeSet,contained_in,0.001083799870684743
10,21,Z3ProductSet,creation,0.030216800048947334
10,21,Z3ProductSet,membership_test,0.009209700161591172
10,21,Z3ProductSet,membership_test,0.00767319998703897
10,21,Z3ProductSet,add_cube,0.0013299998827278614
10,21,Z3ProductSet,add_hole,0.0013133999891579151
10,21,Z3ProductSet,contained_in,0.0073952998500317335
10,21,Z3ProductSet,contained_in,0.00807609991170466
10,21,Z3ProductSet,contained_in,0.01134289987385273
10,21,Z3ProductSet,contained_in,0.007623899960890412
10,24,CanonicalHyperCubeSet,creation,0.02628049999475479
10,24,CanonicalHyperCubeSet,membership_test,6.620003841817379e-05
10,24,CanonicalHyperCubeSet,membership_test,2.7299858629703522e-05
10,24,CanonicalHyperCubeSet,add_cube,0.002074599964544177
10,24,CanonicalHyperCubeSet,add_hole,0.0025643999688327312
10,24,CanonicalHyperCubeSet,contained_in,0.0012575001455843449
10,24,CanonicalHyperCubeSet,contained_in,0.001221999991685152
10,24,CanonicalHyperCubeSet,contained_in,0.001279299845919013
10,24,CanonicalHyperCubeSet,contained_in,0.0012389000039547682
10,24,Z3ProductSet,creation,0.03412969992496073
10,24,Z3ProductSet,membership_test,0.008863500086590648
10,24,Z3ProductSet,membership_test,0.008313700091093779
10,24,Z3ProductSet,add_cube,0.001402399968355894
10,24,Z3ProductSet,add_hole,0.0013844999484717846
10,24,Z3ProductSet,contained_in,0.008128599962219596
10,24,Z3ProductSet,contained_in,0.008498500101268291
10,24,Z3ProductSet,contained_in,0.01203069998882711
10,24,Z3ProductSet,contained_in,0.00785430008545518
10,27,CanonicalHyperCubeSet,creation,0.043461599852889776
10,27,CanonicalHyperCubeSet,membership_test,6.610015407204628e-05
10,27,CanonicalHyperCubeSet,membership_test,3.120000474154949e-05
10,27,CanonicalHyperCubeSet,add_cube,0.0024531001690775156
10,27,CanonicalHyperCubeSet,add_hole,0.002700699958950281
10,27,CanonicalHyperCubeSet,contained_in,0.0014880001544952393
10,27,CanonicalHyperCubeSet,contained_in,0.001452099997550249
10,27,CanonicalHyperCubeSet,contained_in,0.0015515999402850866
10,27,CanonicalHyperCubeSet,contained_in,0.0014919000677764416
10,27,Z3ProductSet,creation,0.03868200001306832
10,27,Z3ProductSet,membership_test,0.008727099979296327
10,27,Z3ProductSet,membership_test,0.008051099954172969
10,27,Z3ProductSet,add_cube,0.0013696998357772827
10,27,Z3ProductSet,add_hole,0.0013733000960201025
10,27,Z3ProductSet,contained_in,0.007986200042068958
10,27,Z3ProductSet,contained_in,0.008435799973085523
10,27,Z3ProductSet,contained_in,0.012549899984151125
10,27,Z3ProductSet,contained_in,0.008275199914351106
10,30,CanonicalHyperCubeSet,creation,0.04080060007981956
10,30,CanonicalHyperCubeSet,membership_test,7.359986193478107e-05
10,30,CanonicalHyperCubeSet,membership_test,3.509991802275181e-05
10,30,CanonicalHyperCubeSet,add_cube,0.002631800016388297
10,30,CanonicalHyperCubeSet,add_hole,0.0030428001191467047
10,30,CanonicalHyperCubeSet,contained_in,0.0016650999896228313
10,30,CanonicalHyperCubeSet,contained_in,0.0016377000138163567
10,30,CanonicalHyperCubeSet,contained_in,0.0017643000464886427
10,30,CanonicalHyperCubeSet,contained_in,0.0016727999318391085
10,30,Z3ProductSet,creation,0.04450419987551868
10,30,Z3ProductSet,membership_test,0.009671600069850683
10,30,Z3ProductSet,membership_test,0.00880929990671575
10,30,Z3ProductSet,add_cube,0.0014406999107450247
10,30,Z3ProductSet,add_hole,0.0014780000783503056
10,30,Z3ProductSet,contained_in,0.008560999995097518
10,30,Z3ProductSet,contained_in,0.009138799970969558
10,30,Z3ProductSet,contained_in,0.01355080003850162
10,30,Z3ProductSet,contained_in,0.00865290011279285
10,33,CanonicalHyperCubeSet,creation,0.05746760009787977
10,33,CanonicalHyperCubeSet,membership_test,8.810008876025677e-05
10,33,CanonicalHyperCubeSet,membership_test,6.280001252889633e-05
10,33,CanonicalHyperCubeSet,add_cube,0.0028095999732613564
10,33,CanonicalHyperCubeSet,add_hole,0.003075400134548545
10,33,CanonicalHyperCubeSet,contained_in,0.001853100024163723
10,33,CanonicalHyperCubeSet,contained_in,0.001815000083297491
10,33,CanonicalHyperCubeSet,contained_in,0.0019873001147061586
10,33,CanonicalHyperCubeSet,contained_in,0.0018726000562310219
10,33,Z3ProductSet,creation,0.0473152999766171
10,33,Z3ProductSet,membership_test,0.009240599814802408
10,33,Z3ProductSet,membership_test,0.00843459996394813
10,33,Z3ProductSet,add_cube,0.0014007999561727047
10,33,Z3ProductSet,add_hole,0.0014281000476330519
10,33,Z3ProductSet,contained_in,0.008169800043106079
10,33,Z3ProductSet,contained_in,0.00872179982252419
10,33,Z3ProductSet,contained_in,0.013321199920028448
10,33,Z3ProductSet,contained_in,0.008275099797174335
10,36,CanonicalHyperCubeSet,creation,0.06778149981983006
10,36,CanonicalHyperCubeSet,membership_test,7.100007496774197e-05
10,36,CanonicalHyperCubeSet,membership_test,4.000007174909115e-05
10,36,CanonicalHyperCubeSet,add_cube,0.0029947999864816666
10,36,CanonicalHyperCubeSet,add_hole,0.003366100136190653
10,36,CanonicalHyperCubeSet,contained_in,0.001961000030860305
10,36,CanonicalHyperCubeSet,contained_in,0.0020043000113219023
10,36,CanonicalHyperCubeSet,contained_in,0.002047500107437372
10,36,CanonicalHyperCubeSet,contained_in,0.001989400014281273
10,36,Z3ProductSet,creation,0.0500855001155287
10,36,Z3ProductSet,membership_test,0.009648199891671538
10,36,Z3ProductSet,membership_test,0.008383599808439612
10,36,Z3ProductSet,add_cube,0.001387299969792366
10,36,Z3ProductSet,add_hole,0.001416100189089775
10,36,Z3ProductSet,contained_in,0.00812210002914071
10,36,Z3ProductSet,contained_in,0.008253100095316768
10,36,Z3ProductSet,contained_in,0.013493499951437116
10,36,Z3ProductSet,contained_in,0.00903489999473095
10,39,CanonicalHyperCubeSet,creation,0.07488980004563928
10,39,CanonicalHyperCubeSet,membership_test,7.509998977184296e-05
10,39,CanonicalHyperCubeSet,membership_test,4.329998046159744e-05
10,39,CanonicalHyperCubeSet,add_cube,0.0036102000158280134
10,39,CanonicalHyperCubeSet,add_hole,0.003889199811965227
10,39,CanonicalHyperCubeSet,contained_in,0.0023585001472383738
10,39,CanonicalHyperCubeSet,contained_in,0.0022724000737071037
10,39,CanonicalHyperCubeSet,contained_in,0.0023642999585717916
10,39,CanonicalHyperCubeSet,contained_in,0.002319699851796031
10,39,Z3ProductSet,creation,0.054353800136595964
10,39,Z3ProductSet,membership_test,0.009503999957814813
10,39,Z3ProductSet,membership_test,0.008506399812176824
10,39,Z3ProductSet,add_cube,0.001369300065562129
10,39,Z3ProductSet,add_hole,0.0014332002028822899
10,39,Z3ProductSet,contained_in,0.008356799837201834
10,39,Z3ProductSet,contained_in,0.008994599804282188
10,39,Z3ProductSet,contained_in,0.014481800142675638
10,39,Z3ProductSet,contained_in,0.008506800048053265
10,42,CanonicalHyperCubeSet,creation,0.08729849988594651
10,42,CanonicalHyperCubeSet,membership_test,7.830001413822174e-05
10,42,CanonicalHyperCubeSet,membership_test,4.810001701116562e-05
10,42,CanonicalHyperCubeSet,add_cube,0.003851299872621894
10,42,CanonicalHyperCubeSet,add_hole,0.004153499845415354
10,42,CanonicalHyperCubeSet,contained_in,0.002643000101670623
10,42,CanonicalHyperCubeSet,contained_in,0.0025502999778836966
10,42,CanonicalHyperCubeSet,contained_in,0.0027061000000685453
10,42,CanonicalHyperCubeSet,contained_in,0.0026464001275599003
10,42,Z3ProductSet,creation,0.061718499986454844
10,42,Z3ProductSet,membership_test,0.010562800103798509
10,42,Z3ProductSet,membership_test,0.008859700057655573
10,42,Z3ProductSet,add_cube,0.0014279999304562807
10,42,Z3ProductSet,add_hole,0.0014404000248759985
10,42,Z3ProductSet,contained_in,0.00877239997498691
10,42,Z3ProductSet,contained_in,0.009200300090014935
10,42,Z3ProductSet,contained_in,0.015245200134813786
10,42,Z3ProductSet,contained_in,0.009319999953731894
10,45,CanonicalHyperCubeSet,creation,0.1005420999135822
10,45,CanonicalHyperCubeSet,membership_test,7.979990914463997e-05
10,45,CanonicalHyperCubeSet,membership_test,5.13000413775444e-05
10,45,CanonicalHyperCubeSet,add_cube,0.003999999957159162
10,45,CanonicalHyperCubeSet,add_hole,0.004457399947568774
10,45,CanonicalHyperCubeSet,contained_in,0.00290270010009408
10,45,CanonicalHyperCubeSet,contained_in,0.0028245998546481133
10,45,CanonicalHyperCubeSet,contained_in,0.005352800013497472
10,45,CanonicalHyperCubeSet,contained_in,0.0035355999134480953
10,45,Z3ProductSet,creation,0.07684220001101494
10,45,Z3ProductSet,membership_test,0.009937800001353025
10,45,Z3ProductSet,membership_test,0.008988599991425872
10,45,Z3ProductSet,add_cube,0.001405899878591299
10,45,Z3ProductSet,add_hole,0.0014334998559206724
10,45,Z3ProductSet,contained_in,0.008799700066447258
10,45,Z3ProductSet,contained_in,0.009289500070735812
10,45,Z3ProductSet,contained_in,0.01571649988181889
10,45,Z3ProductSet,contained_in,0.009291700087487698
10,48,CanonicalHyperCubeSet,creation,0.11154400021769106
10,48,CanonicalHyperCubeSet,membership_test,7.790001109242439e-05
10,48,CanonicalHyperCubeSet,membership_test,5.230004899203777e-05
10,48,CanonicalHyperCubeSet,add_cube,0.0041548998560756445
10,48,CanonicalHyperCubeSet,add_hole,0.004439600044861436
10,48,CanonicalHyperCubeSet,contained_in,0.00286349980160594
10,48,CanonicalHyperCubeSet,contained_in,0.0028212000615894794
10,48,CanonicalHyperCubeSet,contained_in,0.0031169999856501818
10,48,CanonicalHyperCubeSet,contained_in,0.0029625999741256237
10,48,Z3ProductSet,creation,0.06981900008395314
10,48,Z3ProductSet,membership_test,0.01003340003080666
10,48,Z3ProductSet,membership_test,0.009059099946171045
10,48,Z3ProductSet,add_cube,0.0014597999397665262
10,48,Z3ProductSet,add_hole,0.0014351001009345055
10,48,Z3ProductSet,contained_in,0.008907499955967069
10,48,Z3ProductSet,contained_in,0.00937839993275702
10,48,Z3ProductSet,contained_in,0.01623680000193417
10,48,Z3ProductSet,contained_in,0.008968300186097622
10,51,CanonicalHyperCubeSet,creation,0.12658909987658262
10,51,CanonicalHyperCubeSet,membership_test,8.730008266866207e-05
10,51,CanonicalHyperCubeSet,membership_test,6.079999729990959e-05
10,51,CanonicalHyperCubeSet,add_cube,0.00420729978941381
10,51,CanonicalHyperCubeSet,add_hole,0.004815999884158373
10,51,CanonicalHyperCubeSet,contained_in,0.003441500011831522
10,51,CanonicalHyperCubeSet,contained_in,0.003407200099900365
10,51,CanonicalHyperCubeSet,contained_in,0.0034868998918682337
10,51,CanonicalHyperCubeSet,contained_in,0.003428300144150853
10,51,Z3ProductSet,creation,0.07445179997012019
10,51,Z3ProductSet,membership_test,0.010589699959382415
10,51,Z3ProductSet,membership_test,0.009259100072085857
10,51,Z3ProductSet,add_cube,0.0014434000477194786
10,51,Z3ProductSet,add_hole,0.0014448000583797693
10,51,Z3ProductSet,contained_in,0.009099399903789163
10,51,Z3ProductSet,contained_in,0.009417099878191948
10,51,Z3ProductSet,contained_in,0.016929199919104576
10,51,Z3ProductSet,contained_in,0.009624100057408214
10,54,CanonicalHyperCubeSet,creation,0.14274260005913675
10,54,CanonicalHyperCubeSet,membership_test,8.690007962286472e-05
10,54,CanonicalHyperCubeSet,membership_test,6.390013732016087e-05
10,54,CanonicalHyperCubeSet,add_cube,0.005129400175064802
10,54,CanonicalHyperCubeSet,add_hole,0.004609100054949522
10,54,CanonicalHyperCubeSet,contained_in,0.0036503998562693596
10,54,CanonicalHyperCubeSet,contained_in,0.0035423999652266502
10,54,CanonicalHyperCubeSet,contained_in,0.003814399940893054
10,54,CanonicalHyperCubeSet,contained_in,0.003706500167027116
10,54,Z3ProductSet,creation,0.0791714999359101
10,54,Z3ProductSet,membership_test,0.010846000164747238
10,54,Z3ProductSet,membership_test,0.009134500054642558
10,54,Z3ProductSet,add_cube,0.0013292999938130379
10,54,Z3ProductSet,add_hole,0.0016042999923229218
10,54,Z3ProductSet,contained_in,0.008922000182792544
10,54,Z3ProductSet,contained_in,0.009366200072690845
10,54,Z3ProductSet,contained_in,0.017255899962037802
10,54,Z3ProductSet,contained_in,0.00907190004363656
10,57,CanonicalHyperCubeSet,creation,0.15408280002884567
10,57,CanonicalHyperCubeSet,membership_test,8.690007962286472e-05
10,57,CanonicalHyperCubeSet,membership_test,6.659980863332748e-05
10,57,CanonicalHyperCubeSet,add_cube,0.01567870005965233
10,57,CanonicalHyperCubeSet,add_hole,0.00495299999602139
10,57,CanonicalHyperCubeSet,contained_in,0.003940399968996644
10,57,CanonicalHyperCubeSet,contained_in,0.0039037999231368303
10,57,CanonicalHyperCubeSet,contained_in,0.004093499854207039
10,57,CanonicalHyperCubeSet,contained_in,0.0040022998582571745
10,57,Z3ProductSet,creation,0.0833260000217706
10,57,Z3ProductSet,membership_test,0.010362499859184027
10,57,Z3ProductSet,membership_test,0.009426299948245287
10,57,Z3ProductSet,add_cube,0.001427199924364686
10,57,Z3ProductSet,add_hole,0.0014309000689536333
10,57,Z3ProductSet,contained_in,0.009246300207450986
10,57,Z3ProductSet,contained_in,0.009706899989396334
10,57,Z3ProductSet,contained_in,0.01762820011936128
10,57,Z3ProductSet,contained_in,0.009768699994310737
10,60,CanonicalHyperCubeSet,creation,0.17980649997480214
10,60,CanonicalHyperCubeSet,membership_test,9.449990466237068e-05
10,60,CanonicalHyperCubeSet,membership_test,6.870017386972904e-05
10,60,CanonicalHyperCubeSet,add_cube,0.005424499977380037
10,60,CanonicalHyperCubeSet,add_hole,0.0056646999437361956
10,60,CanonicalHyperCubeSet,contained_in,0.004441700177267194
10,60,CanonicalHyperCubeSet,contained_in,0.004224899923428893
10,60,CanonicalHyperCubeSet,contained_in,0.004372800001874566
10,60,CanonicalHyperCubeSet,contained_in,0.004253900144249201
10,60,Z3ProductSet,creation,0.087541300104931
10,60,Z3ProductSet,membership_test,0.010427000001072884
10,60,Z3ProductSet,membership_test,0.009318300057202578
10,60,Z3ProductSet,add_cube,0.001396500039845705
10,60,Z3ProductSet,add_hole,0.0014341999776661396
10,60,Z3ProductSet,contained_in,0.009412999963387847
10,60,Z3ProductSet,contained_in,0.009686399949714541
10,60,Z3ProductSet,contained_in,0.01823549997061491
10,60,Z3ProductSet,contained_in,0.009452099911868572
10,63,CanonicalHyperCubeSet,creation,0.1976145999506116
10,63,CanonicalHyperCubeSet,membership_test,9.119999594986439e-05
10,63,CanonicalHyperCubeSet,membership_test,7.660011760890484e-05
10,63,CanonicalHyperCubeSet,add_cube,0.0056622999254614115
10,63,CanonicalHyperCubeSet,add_hole,0.019090899964794517
10,63,CanonicalHyperCubeSet,contained_in,0.004314999794587493
10,63,CanonicalHyperCubeSet,contained_in,0.004500500159338117
10,63,CanonicalHyperCubeSet,contained_in,0.004692400107160211
10,63,CanonicalHyperCubeSet,contained_in,0.004548799945041537
10,63,Z3ProductSet,creation,0.091893499949947
10,63,Z3ProductSet,membership_test,0.010524299927055836
10,63,Z3ProductSet,membership_test,0.009395200060680509
10,63,Z3ProductSet,add_cube,0.0014396999031305313
10,63,Z3ProductSet,add_hole,0.0014665999915450811
10,63,Z3ProductSet,contained_in,0.009344599908217788
10,63,Z3ProductSet,contained_in,0.009768499992787838
10,63,Z3ProductSet,contained_in,0.01870240014977753
10,63,Z3ProductSet,contained_in,0.009531499817967415
10,66,CanonicalHyperCubeSet,creation,0.2144700000062585
10,66,CanonicalHyperCubeSet,membership_test,9.549991227686405e-05
10,66,CanonicalHyperCubeSet,membership_test,7.409998215734959e-05
10,66,CanonicalHyperCubeSet,add_cube,0.005975400097668171
10,66,CanonicalHyperCubeSet,add_hole,0.00621240003965795
10,66,CanonicalHyperCubeSet,contained_in,0.005189999938011169
10,66,CanonicalHyperCubeSet,contained_in,0.0045946999453008175
10,66,CanonicalHyperCubeSet,contained_in,0.004669800167903304
10,66,CanonicalHyperCubeSet,contained_in,0.004805499920621514
10,66,Z3ProductSet,creation,0.0942088000010699
10,66,Z3ProductSet,membership_test,0.010997300036251545
10,66,Z3ProductSet,membership_test,0.00997109990566969
10,66,Z3ProductSet,add_cube,0.0014718000311404467
10,66,Z3ProductSet,add_hole,0.001479199854657054
10,66,Z3ProductSet,contained_in,0.009872799972072244
10,66,Z3ProductSet,contained_in,0.010234399931505322
10,66,Z3ProductSet,contained_in,0.019893699791282415
10,66,Z3ProductSet,contained_in,0.010359300067648292
10,69,CanonicalHyperCubeSet,creation,0.23484469996765256
10,69,CanonicalHyperCubeSet,membership_test,8.839997462928295e-05
10,69,CanonicalHyperCubeSet,membership_test,7.159984670579433e-05
10,69,CanonicalHyperCubeSet,add_cube,0.005927500082179904
10,69,CanonicalHyperCubeSet,add_hole,0.0063761998899281025
10,69,CanonicalHyperCubeSet,contained_in,0.0052090000826865435
10,69,CanonicalHyperCubeSet,contained_in,0.005103599978610873
10,69,CanonicalHyperCubeSet,contained_in,0.005367300007492304
10,69,CanonicalHyperCubeSet,contained_in,0.0052224998362362385
10,69,Z3ProductSet,creation,0.09913689992390573
10,69,Z3ProductSet,membership_test,0.010726600186899304
10,69,Z3ProductSet,membership_test,0.011986100114881992
10,69,Z3ProductSet,add_cube,0.0014430000446736813
10,69,Z3ProductSet,add_hole,0.0014700000174343586
10,69,Z3ProductSet,contained_in,0.00986579991877079
10,69,Z3ProductSet,contained_in,0.009917500196024776
10,69,Z3ProductSet,contained_in,0.019822999835014343
10,69,Z3ProductSet,contained_in,0.010044099995866418
10,72,CanonicalHyperCubeSet,creation,0.2583612999878824
10,72,CanonicalHyperCubeSet,membership_test,9.560002945363522e-05
10,72,CanonicalHyperCubeSet,membership_test,7.750000804662704e-05
10,72,CanonicalHyperCubeSet,add_cube,0.0061392998322844505
10,72,CanonicalHyperCubeSet,add_hole,0.006289099808782339
10,72,CanonicalHyperCubeSet,contained_in,0.005405999952927232
10,72,CanonicalHyperCubeSet,contained_in,0.005439300090074539
10,72,CanonicalHyperCubeSet,contained_in,0.006302699912339449
10,72,CanonicalHyperCubeSet,contained_in,0.005579599877819419
10,72,Z3ProductSet,creation,0.10880709998309612
10,72,Z3ProductSet,membership_test,0.010941700078547001
10,72,Z3ProductSet,membership_test,0.009951399872079492
10,72,Z3ProductSet,add_cube,0.0014267999213188887
10,72,Z3ProductSet,add_hole,0.0018217999022454023
10,72,Z3ProductSet,contained_in,0.009990900056436658
10,72,Z3ProductSet,contained_in,0.010058899875730276
10,72,Z3ProductSet,contained_in,0.020654699997976422
10,72,Z3ProductSet,contained_in,0.013360100099816918
10,75,CanonicalHyperCubeSet,creation,0.4037454000208527
10,75,CanonicalHyperCubeSet,membership_test,0.00016899988986551762
10,75,CanonicalHyperCubeSet,membership_test,0.00014919997192919254
10,75,CanonicalHyperCubeSet,add_cube,0.006937599973753095
10,75,CanonicalHyperCubeSet,add_hole,0.012877299915999174
10,75,CanonicalHyperCubeSet,contained_in,0.011637900024652481
10,75,CanonicalHyperCubeSet,contained_in,0.012028400087729096
10,75,CanonicalHyperCubeSet,contained_in,0.012666900176554918
10,75,CanonicalHyperCubeSet,contained_in,0.01241440000012517
10,75,Z3ProductSet,creation,0.19963729986920953
10,75,Z3ProductSet,membership_test,0.014388799900189042
10,75,Z3ProductSet,membership_test,0.012927999952808022
10,75,Z3ProductSet,add_cube,0.0023272999096661806
10,75,Z3ProductSet,add_hole,0.0022509999107569456
10,75,Z3ProductSet,contained_in,0.01839519990608096
10,75,Z3ProductSet,contained_in,0.01273920014500618
10,75,Z3ProductSet,contained_in,0.02203869982622564
10,75,Z3ProductSet,contained_in,0.012163900071755052
10,78,CanonicalHyperCubeSet,creation,0.3240280000027269
10,78,CanonicalHyperCubeSet,membership_test,9.510014206171036e-05
10,78,CanonicalHyperCubeSet,membership_test,8.610007353127003e-05
10,78,CanonicalHyperCubeSet,add_cube,0.0067408999893814325
10,78,CanonicalHyperCubeSet,add_hole,0.007023600162938237
10,78,CanonicalHyperCubeSet,contained_in,0.006179100135341287
10,78,CanonicalHyperCubeSet,contained_in,0.006054600002244115
10,78,CanonicalHyperCubeSet,contained_in,0.006849300116300583
10,78,CanonicalHyperCubeSet,contained_in,0.006236799992620945
10,78,Z3ProductSet,creation,0.1116333999671042
10,78,Z3ProductSet,membership_test,0.011043000034987926
10,78,Z3ProductSet,membership_test,0.00997979985550046
10,78,Z3ProductSet,add_cube,0.001428700052201748
10,78,Z3ProductSet,add_hole,0.0014426999259740114
10,78,Z3ProductSet,contained_in,0.01017460017465055
10,78,Z3ProductSet,contained_in,0.010153599781915545
10,78,Z3ProductSet,contained_in,0.021741900127381086
10,78,Z3ProductSet,contained_in,0.010811100015416741
10,81,CanonicalHyperCubeSet,creation,0.3399952999316156
10,81,CanonicalHyperCubeSet,membership_test,0.00010189996100962162
10,81,CanonicalHyperCubeSet,membership_test,9.409990161657333e-05
10,81,CanonicalHyperCubeSet,add_cube,0.00748499995097518
10,81,CanonicalHyperCubeSet,add_hole,0.007358099799603224
10,81,CanonicalHyperCubeSet,contained_in,0.006802399875596166
10,81,CanonicalHyperCubeSet,contained_in,0.006780700059607625
10,81,CanonicalHyperCubeSet,contained_in,0.007218300132080913
10,81,CanonicalHyperCubeSet,contained_in,0.006802800111472607
10,81,Z3ProductSet,creation,0.11872330005280674
10,81,Z3ProductSet,membership_test,0.011375899892300367
10,81,Z3ProductSet,membership_test,0.010131999850273132
10,81,Z3ProductSet,add_cube,0.0014431001618504524
10,81,Z3ProductSet,add_hole,0.0014690998941659927
10,81,Z3ProductSet,contained_in,0.010263499803841114
10,81,Z3ProductSet,contained_in,0.010441099992021918
10,81,Z3ProductSet,contained_in,0.025382000021636486
10,81,Z3ProductSet,contained_in,0.011634199880063534
10,84,CanonicalHyperCubeSet,creation,0.356700100004673
10,84,CanonicalHyperCubeSet,membership_test,0.00010289996862411499
10,84,CanonicalHyperCubeSet,membership_test,8.979998528957367e-05
10,84,CanonicalHyperCubeSet,add_cube,0.007200699998065829
10,84,CanonicalHyperCubeSet,add_hole,0.01988200005143881
10,84,CanonicalHyperCubeSet,contained_in,0.007070800056681037
10,84,CanonicalHyperCubeSet,contained_in,0.0068934999871999025
10,84,CanonicalHyperCubeSet,contained_in,0.007330700056627393
10,84,CanonicalHyperCubeSet,contained_in,0.00702719995751977
10,84,Z3ProductSet,creation,0.12211299990303814
10,84,Z3ProductSet,membership_test,0.011518399929627776
10,84,Z3ProductSet,membership_test,0.010231000138446689
10,84,Z3ProductSet,add_cube,0.0014320998452603817
10,84,Z3ProductSet,add_hole,0.0014374000020325184
10,84,Z3ProductSet,contained_in,0.010341200046241283
10,84,Z3ProductSet,contained_in,0.010898499982431531
10,84,Z3ProductSet,contained_in,0.024125900119543076
10,84,Z3ProductSet,contained_in,0.010976499877870083
10,87,CanonicalHyperCubeSet,creation,0.36716769984923303
10,87,CanonicalHyperCubeSet,membership_test,0.00010619987733662128
10,87,CanonicalHyperCubeSet,membership_test,9.609991684556007e-05
10,87,CanonicalHyperCubeSet,add_cube,0.00831920001655817
10,87,CanonicalHyperCubeSet,add_hole,0.007766399998217821
